region,year,sample_version,sample_strategy,n_trees,features,accuracy,f1_weighted,f1_macro,num_features
NEI,2013,5,scaled,50,all,0.8526119402985075,0.8497268872124046,0.8076019398078758,119
NEI,2016,5,scaled,50,all,0.9055944055944056,0.904060366637292,0.8621478899368913,119
NEI,2019,5,scaled,50,all,0.9142857142857144,0.912875256703061,0.8885739969062476,119
NEI,2022,5,scaled,50,all,0.88996138996139,0.8882900333205911,0.8448153190314841,119
WGR,1995,3,scaled,50,all,0.8677884615384616,0.8606281557662073,0.7995954706453918,119
WGR,1998,3,scaled,50,all,0.8465116279069768,0.8426283416925272,0.7949804964433191,119
WGR,2001,3,scaled,50,all,0.8829268292682927,0.869178195051333,0.7940184105255103,119
WGR,2004,3,scaled,50,all,0.864367816091954,0.8564716438058453,0.778374363327674,119
WGR,2007,3,scaled,50,all,0.8856447688564477,0.8835355066703527,0.868001625557355,119
WGR,2010,3,scaled,50,all,0.8502415458937198,0.8448202834493183,0.8250634931908392,119
WGR,2013,3,scaled,50,all,0.8697788697788698,0.8658199681010094,0.8200959835500075,119
WGR,2016,3,scaled,50,all,0.88,0.8736743933789369,0.8101604368511539,119
WGR,2019,3,scaled,50,all,0.8961352657004831,0.8940193166369452,0.8781374584402575,119
WGR,2022,3,scaled,50,all,0.9057971014492754,0.9002024191536152,0.8664713334083313,119
ICR,1995,4,scaled,50,all,0.9007936507936508,0.8979279213973282,0.8995852005183078,119
ICR,1998,4,scaled,50,all,0.9210526315789472,0.9199984043390976,0.922555197511102,119
ICR,2001,4,scaled,50,all,0.8605577689243028,0.8584777786265729,0.859479374891116,119
ICR,2004,4,scaled,50,all,0.8915187376725838,0.8899932521096243,0.8874085015770015,119
ICR,2007,4,scaled,50,all,0.8934426229508197,0.8929141845449551,0.8839642670802422,119
ICR,2010,4,scaled,50,all,0.8893360160965795,0.8892954000194373,0.893996590412676,119
ICR,2013,4,scaled,50,all,0.9193548387096774,0.9187323920380458,0.9110630361495656,119
ICR,2016,4,scaled,50,all,0.9243353783231084,0.9214430317289378,0.915777833973461,119
ICR,2019,4,scaled,50,all,0.9274193548387096,0.9263771918182478,0.922807129450302,119
ICR,2022,4,scaled,50,all,0.8980891719745223,0.8955918809985828,0.8829981751726512,119
HIM,1995,4,scaled,50,top_N,0.8926829268292683,0.8899219681762243,0.8757542827426024,25
HIM,1998,4,scaled,50,top_N,0.9266467065868264,0.9257172844918674,0.9167739540843348,25
HIM,2001,4,scaled,50,top_N,0.9065420560747663,0.9067347498318908,0.9070453232242701,25
HIM,2004,4,scaled,50,top_N,0.9385826771653544,0.9383940481299581,0.9282501794663072,25
HIM,2007,4,scaled,50,top_N,0.926040061633282,0.9248228513654176,0.9135347127595879,25
HIM,2010,4,scaled,50,top_N,0.9155145929339478,0.9146773868633824,0.9102573904111411,25
HIM,2013,4,scaled,50,top_N,0.9085271317829458,0.9080753053576185,0.9170263772834585,25
HIM,2016,4,scaled,50,top_N,0.9066091954022989,0.9063733190988441,0.9062987976846517,25
HIM,2019,4,scaled,50,top_N,0.8952234206471494,0.8931469698962464,0.8855808831361571,25
HIM,2022,4,scaled,50,top_N,0.9020866773675762,0.8994112513517741,0.88020908126542,25
HIM,1995,4,scaled,50,top_N,0.8991869918699187,0.8959098166305394,0.8802924395181441,30
HIM,1998,4,scaled,50,top_N,0.9236526946107785,0.9227020051606513,0.9151944275138947,30
HIM,2001,4,scaled,50,top_N,0.9127725856697819,0.9129250394168439,0.9120395831385424,30
HIM,2004,4,scaled,50,top_N,0.9354330708661417,0.9341543800501558,0.9006784787144309,30
HIM,2007,4,scaled,50,top_N,0.9322033898305084,0.9315956520807058,0.9288474267379778,30
HIM,2010,4,scaled,50,top_N,0.9247311827956989,0.9241176837501764,0.9101633444460937,30
HIM,2013,4,scaled,50,top_N,0.9007751937984496,0.9000593658949523,0.9131695426356763,30
HIM,2016,4,scaled,50,top_N,0.9094827586206896,0.909171682646234,0.9105793838259834,30
HIM,2019,4,scaled,50,top_N,0.8906009244992296,0.8883400042528901,0.8792398201393932,30
HIM,2022,4,scaled,50,top_N,0.9020866773675762,0.89873294699549,0.8743224702400766,30
HIM,1995,4,scaled,50,top_N,0.8861788617886179,0.8833795456686131,0.8727746141672049,35
HIM,1998,4,scaled,50,top_N,0.9236526946107785,0.9230112155992052,0.917971984421218,35
HIM,2001,4,scaled,50,top_N,0.9205607476635514,0.9205188693410351,0.9168466830213128,35
HIM,2004,4,scaled,50,top_N,0.937007874015748,0.9359504853542361,0.9101761798079855,35
HIM,2007,4,scaled,50,top_N,0.9275808936825886,0.9256390110694014,0.9104425789352955,35
HIM,2010,4,scaled,50,top_N,0.9308755760368663,0.9304261316976263,0.9210471134514471,35
HIM,2013,4,scaled,50,top_N,0.9054263565891473,0.9046305877537252,0.9160408649492014,35
HIM,2016,4,scaled,50,top_N,0.8994252873563219,0.8986591094357037,0.8978091205875214,35
HIM,2019,4,scaled,50,top_N,0.8875192604006163,0.8847064678944377,0.8728378230970085,35
HIM,2022,4,scaled,50,top_N,0.898876404494382,0.8951655247618533,0.8685677865248537,35
HIM,1995,4,scaled,50,top_N,0.8943089430894309,0.8922459425602758,0.8835084029254371,40
HIM,1998,4,scaled,50,top_N,0.9281437125748503,0.9275058610253668,0.9219293103108205,40
HIM,2001,4,scaled,50,top_N,0.9143302180685359,0.9145566694951108,0.9133221574593322,40
HIM,2004,4,scaled,50,top_N,0.9496062992125984,0.9486245155033799,0.9228606268104669,40
HIM,2007,4,scaled,50,top_N,0.9399075500770416,0.9386511024238998,0.9282395372606546,40
HIM,2010,4,scaled,50,top_N,0.9278033794162827,0.9267486422810421,0.9137299722363257,40
HIM,2013,4,scaled,50,top_N,0.9162790697674419,0.9161044530883946,0.924345682201804,40
HIM,2016,4,scaled,50,top_N,0.9109195402298851,0.9106919443858831,0.9082614957489609,40
HIM,2019,4,scaled,50,top_N,0.8983050847457628,0.8968922924440433,0.8902619198263986,40
HIM,2022,4,scaled,50,top_N,0.9085072231139647,0.9069667360721119,0.8970597408791077,40
IGP,1995,5,scaled,50,top_N,0.9143610013175231,0.9103182373173728,0.8642317285878521,25
IGP,1998,5,scaled,50,top_N,0.922077922077922,0.9185753831761261,0.8984280458773816,25
IGP,2001,5,scaled,50,top_N,0.9180555555555555,0.9072866733365487,0.8748815204932819,25
IGP,2004,5,scaled,50,top_N,0.9200542005420054,0.9156845730767742,0.8599668176984064,25
IGP,2007,5,scaled,50,top_N,0.9428934010152284,0.9404970721507567,0.9105818723898083,25
IGP,2010,5,scaled,50,top_N,0.9408450704225352,0.9394731638389168,0.9232015913019671,25
IGP,2013,5,scaled,50,top_N,0.9498018494055482,0.9475619198024949,0.9179752745049163,25
IGP,2016,5,scaled,50,top_N,0.9461538461538461,0.9449977806917425,0.9217770913857766,25
IGP,2019,5,scaled,50,top_N,0.9453621346886912,0.9447483610686942,0.932670608510971,25
IGP,2022,5,scaled,50,top_N,0.9557291666666666,0.955370381223843,0.9359439454205822,25
IGP,1995,5,scaled,50,top_N,0.9130434782608695,0.9096568463212266,0.8635639316865718,30
IGP,1998,5,scaled,50,top_N,0.9324675324675324,0.9303041720777876,0.9149241588577544,30
IGP,2001,5,scaled,50,top_N,0.9152777777777777,0.9056053605202613,0.8707711537360838,30
IGP,2004,5,scaled,50,top_N,0.9322493224932249,0.9286546961301078,0.880693550816465,30
IGP,2007,5,scaled,50,top_N,0.9467005076142132,0.944946851321114,0.9184582627722908,30
IGP,2010,5,scaled,50,top_N,0.9478873239436619,0.9469458833263784,0.935488094374076,30
IGP,2013,5,scaled,50,top_N,0.9484808454425363,0.9469170874553577,0.9138088966838316,30
IGP,2016,5,scaled,50,top_N,0.9435897435897436,0.9427413381204757,0.9188583663143262,30
IGP,2019,5,scaled,50,top_N,0.9479034307496823,0.9469208131595336,0.9310036304303566,30
IGP,2022,5,scaled,50,top_N,0.9557291666666666,0.9553830037844243,0.9367085031826858,30
IGP,1995,5,scaled,50,top_N,0.9183135704874835,0.9144226516089898,0.8669689032831578,35
IGP,1998,5,scaled,50,top_N,0.9246753246753247,0.9212867076791936,0.8948213667564847,35
IGP,2001,5,scaled,50,top_N,0.9125,0.9020610281564316,0.8664011544375123,35
IGP,2004,5,scaled,50,top_N,0.9349593495934959,0.9311506872068238,0.8825633933993989,35
IGP,2007,5,scaled,50,top_N,0.9479695431472082,0.946331897279746,0.9215750006402625,35
IGP,2010,5,scaled,50,top_N,0.9478873239436619,0.9468331502800204,0.9342940617927389,35
IGP,2013,5,scaled,50,top_N,0.9471598414795245,0.945849776352327,0.9181909571142961,35
IGP,2016,5,scaled,50,top_N,0.9448717948717948,0.9439570516861782,0.9213233397361407,35
IGP,2019,5,scaled,50,top_N,0.9428208386277002,0.9418760554250113,0.9260213983800997,35
IGP,2022,5,scaled,50,top_N,0.95703125,0.956560914687639,0.9345476359876406,35
IGP,1995,5,scaled,50,top_N,0.9183135704874835,0.9154309311847992,0.8741115871206849,40
IGP,1998,5,scaled,50,top_N,0.9272727272727272,0.9243512524459118,0.8994037663577967,40
IGP,2001,5,scaled,50,top_N,0.9208333333333333,0.9110488701458461,0.8759527298836568,40
IGP,2004,5,scaled,50,top_N,0.926829268292683,0.9228847731964939,0.8703559350331752,40
IGP,2007,5,scaled,50,top_N,0.9530456852791879,0.951646059547249,0.9255635585557742,40
IGP,2010,5,scaled,50,top_N,0.9577464788732394,0.9570499344115689,0.9470682758449545,40
IGP,2013,5,scaled,50,top_N,0.9471598414795245,0.9456933347511799,0.9141070828691888,40
IGP,2016,5,scaled,50,top_N,0.95,0.9490276925012262,0.9283015300853239,40
IGP,2019,5,scaled,50,top_N,0.9504447268106735,0.949567869382885,0.9326681813471183,40
IGP,2022,5,scaled,50,top_N,0.9596354166666666,0.9594253529725103,0.9401742743594341,40
DES,1995,7,scaled,50,top_N,0.8993288590604027,0.9000279886589665,0.9176023616885587,25
DES,1998,7,scaled,50,top_N,0.9372026641294006,0.9372684029770783,0.9456923051827855,25
DES,2001,7,scaled,50,top_N,0.9145454545454546,0.9136759268250094,0.9077346080651263,25
DES,2004,7,scaled,50,top_N,0.9296435272045028,0.9295431665603965,0.9311685850076771,25
DES,2007,7,scaled,50,top_N,0.9107142857142857,0.9108750979906263,0.9052260312498328,25
DES,2010,7,scaled,50,top_N,0.9240986717267552,0.9237313941940981,0.9169310912639385,25
DES,2013,7,scaled,50,top_N,0.9186155285313377,0.917892013503829,0.9215286717199381,25
DES,2016,7,scaled,50,top_N,0.9332079021636877,0.9330265723579472,0.9394693005022114,25
DES,2019,7,scaled,50,top_N,0.938508064516129,0.9381804394557272,0.9468777676056568,25
DES,2022,7,scaled,50,top_N,0.932780847145488,0.9327050489808799,0.9259361448992727,25
DES,1995,7,scaled,50,top_N,0.9041227229146692,0.9046174444951504,0.9169140681355366,30
DES,1998,7,scaled,50,top_N,0.9400570884871551,0.9400209991295185,0.9489590912107115,30
DES,2001,7,scaled,50,top_N,0.9127272727272727,0.9120568911884491,0.9106265641739141,30
DES,2004,7,scaled,50,top_N,0.948405253283302,0.9484143052185954,0.9553497424045219,30
DES,2007,7,scaled,50,top_N,0.9154135338345865,0.9154493299157492,0.9136013504589819,30
DES,2010,7,scaled,50,top_N,0.9421252371916509,0.9424372668963664,0.9375400644130201,30
DES,2013,7,scaled,50,top_N,0.9204864359214219,0.9196392536057215,0.9194948500693729,30
DES,2016,7,scaled,50,top_N,0.9322671683913453,0.931940564230321,0.9289238713616124,30
DES,2019,7,scaled,50,top_N,0.9264112903225806,0.9259305492567529,0.9382720093084882,30
DES,2022,7,scaled,50,top_N,0.9401473296500921,0.9402030851542336,0.9383299764881279,30
DES,1995,7,scaled,50,top_N,0.912751677852349,0.9134981849354753,0.9227403059445778,35
DES,1998,7,scaled,50,top_N,0.9381541389153187,0.9380616382602228,0.9473857053378428,35
DES,2001,7,scaled,50,top_N,0.9209090909090909,0.9201594569100896,0.91139632979432,35
DES,2004,7,scaled,50,top_N,0.9371482176360225,0.937168046752859,0.943253089666644,35
DES,2007,7,scaled,50,top_N,0.9125939849624061,0.912607928370033,0.9091982624557542,35
DES,2010,7,scaled,50,top_N,0.9421252371916509,0.9422906753632517,0.9418854914485333,35
DES,2013,7,scaled,50,top_N,0.9242282507015903,0.9235499544800937,0.9289440649243161,35
DES,2016,7,scaled,50,top_N,0.9444967074317968,0.9442897698233635,0.9531584379082512,35
DES,2019,7,scaled,50,top_N,0.9375,0.9370238109952287,0.9490736418996464,35
DES,2022,7,scaled,50,top_N,0.9373848987108656,0.9372990612957564,0.9295663865793455,35
DES,1995,7,scaled,50,top_N,0.9069990412272292,0.907417803224297,0.9173940736267443,40
DES,1998,7,scaled,50,top_N,0.9438629876308278,0.9437343843122716,0.9514054287618213,40
DES,2001,7,scaled,50,top_N,0.9245454545454546,0.9237173768447628,0.9182635543647453,40
DES,2004,7,scaled,50,top_N,0.9418386491557224,0.9419287374674521,0.951290505490352,40
DES,2007,7,scaled,50,top_N,0.9276315789473685,0.9274618910443374,0.9259799430767317,40
DES,2010,7,scaled,50,top_N,0.9392789373814042,0.9394793281251088,0.9356009184764411,40
DES,2013,7,scaled,50,top_N,0.9242282507015903,0.9235161503280673,0.9230163474112669,40
DES,2016,7,scaled,50,top_N,0.9426152398871119,0.9424429959280193,0.9510969944160148,40
DES,2019,7,scaled,50,top_N,0.936491935483871,0.9360648175769212,0.9496596633423512,40
DES,2022,7,scaled,50,top_N,0.9456721915285451,0.9454651721376655,0.9447357115899082,40
PEN,1995,5,scaled,50,top_N,0.8408945686900958,0.8298542707268041,0.7583207923129588,25
PEN,1998,5,scaled,50,top_N,0.8514789175582127,0.8381963008404264,0.754125858644811,25
PEN,2001,5,scaled,50,top_N,0.8583333333333333,0.8437446553697481,0.7528103548014567,25
PEN,2004,5,scaled,50,top_N,0.8467105263157895,0.8329467740736238,0.7507221727897584,25
PEN,2007,5,scaled,50,top_N,0.8525557011795544,0.8370353931463898,0.7571815600182583,25
PEN,2010,5,scaled,50,top_N,0.8383116883116883,0.8292851525039644,0.783023133341246,25
PEN,2013,5,scaled,50,top_N,0.8511326860841424,0.8414690236758331,0.7896300095583795,25
PEN,2016,5,scaled,50,top_N,0.8808322824716267,0.8737014435222251,0.8159656374447736,25
PEN,2019,5,scaled,50,top_N,0.8849280800500313,0.8815554349346867,0.852255876849501,25
PEN,2022,5,scaled,50,top_N,0.8783868935097668,0.8748573604412871,0.8549187012853809,25
PEN,1995,5,scaled,50,top_N,0.8485623003194889,0.8375657046556233,0.7663941537383709,30
PEN,1998,5,scaled,50,top_N,0.8495909376966646,0.8354924389521552,0.7472758299569469,30
PEN,2001,5,scaled,50,top_N,0.8641025641025641,0.8504009243254327,0.7598670999900363,30
PEN,2004,5,scaled,50,top_N,0.8506578947368421,0.8378938849678581,0.7551203509574187,30
PEN,2007,5,scaled,50,top_N,0.854521625163827,0.8368436972824895,0.7482537884444885,30
PEN,2010,5,scaled,50,top_N,0.8396103896103896,0.8296123292109745,0.7785305720074693,30
PEN,2013,5,scaled,50,top_N,0.855663430420712,0.8468957231276426,0.7954086437003377,30
PEN,2016,5,scaled,50,top_N,0.8795712484237075,0.8731768847624028,0.8209785355701615,30
PEN,2019,5,scaled,50,top_N,0.8886804252657912,0.8847962035315134,0.8419045075177789,30
PEN,2022,5,scaled,50,top_N,0.8746061751732829,0.8713635372754375,0.8420384105043754,30
PEN,1995,5,scaled,50,top_N,0.8383386581469648,0.8268524157879177,0.7516292021161876,35
PEN,1998,5,scaled,50,top_N,0.8539962240402769,0.8389993176582777,0.7491120919869695,35
PEN,2001,5,scaled,50,top_N,0.8641025641025641,0.85086714732989,0.7620796817195612,35
PEN,2004,5,scaled,50,top_N,0.8631578947368421,0.8495880609863482,0.7676232834687995,35
PEN,2007,5,scaled,50,top_N,0.8571428571428571,0.8412065772108345,0.7558120473753951,35
PEN,2010,5,scaled,50,top_N,0.8467532467532467,0.8371433051416016,0.7895768183628068,35
PEN,2013,5,scaled,50,top_N,0.86084142394822,0.8524137395088883,0.8019113397461068,35
PEN,2016,5,scaled,50,top_N,0.8814627994955864,0.8739955764172432,0.8137187698695884,35
PEN,2019,5,scaled,50,top_N,0.8861788617886179,0.8829932102993518,0.842288062554019,35
PEN,2022,5,scaled,50,top_N,0.8815374921235035,0.8781546832746279,0.8543724131312418,35
PEN,1995,5,scaled,50,top_N,0.8492012779552716,0.8383609011243885,0.766451454939104,40
PEN,1998,5,scaled,50,top_N,0.8590308370044053,0.8452536933353145,0.7559417235615282,40
PEN,2001,5,scaled,50,top_N,0.8692307692307693,0.8564595170865424,0.7722924120758257,40
PEN,2004,5,scaled,50,top_N,0.8625,0.8496258684930826,0.7710827370749409,40
PEN,2007,5,scaled,50,top_N,0.8663171690694627,0.8527952317647408,0.7761349857595663,40
PEN,2010,5,scaled,50,top_N,0.8538961038961039,0.8470476052141589,0.8009841264330044,40
PEN,2013,5,scaled,50,top_N,0.8666666666666667,0.8581566906883634,0.8067320156877715,40
PEN,2016,5,scaled,50,top_N,0.8890290037831021,0.8816455962516165,0.8182528564035809,40
PEN,2019,5,scaled,50,top_N,0.8974358974358975,0.89449811618805,0.8454014654279595,40
PEN,2022,5,scaled,50,top_N,0.8809073724007561,0.8784365601066813,0.8485384910152964,40
NEI,1995,5,scaled,50,top_N,0.8803571428571428,0.876613645394383,0.8225010253028683,25
NEI,1998,5,scaled,50,top_N,0.8715953307392996,0.866471050119939,0.8088868715790082,25
NEI,2001,5,scaled,50,top_N,0.8460144927536232,0.8416829859991403,0.7656228417493847,25
NEI,2004,5,scaled,50,top_N,0.8933333333333333,0.8890450466576092,0.8323383013192639,25
NEI,2007,5,scaled,50,top_N,0.8975409836065574,0.8977509278815644,0.8593482932420575,25
NEI,2010,5,scaled,50,top_N,0.8969258589511754,0.8933144296485317,0.8546047345626078,25
NEI,2013,5,scaled,50,top_N,0.8694029850746269,0.8663450814825289,0.8320059243842903,25
NEI,2016,5,scaled,50,top_N,0.9090909090909091,0.9075420849719,0.8673944255019683,25
NEI,2019,5,scaled,50,top_N,0.9071428571428571,0.9060044950179051,0.8859070975465507,25
NEI,2022,5,scaled,50,top_N,0.8725868725868726,0.8703039178455412,0.8282558503095543,25
NEI,1995,5,scaled,50,top_N,0.8714285714285714,0.8682817764847162,0.8169981865962682,30
NEI,1998,5,scaled,50,top_N,0.867704280155642,0.863079676557244,0.8092459675347896,30
NEI,2001,5,scaled,50,top_N,0.8641304347826086,0.8624685516769423,0.7910769622565478,30
NEI,2004,5,scaled,50,top_N,0.8933333333333333,0.8903024267823988,0.8405912072051124,30
NEI,2007,5,scaled,50,top_N,0.8913934426229508,0.8913441676773993,0.8556351950332224,30
NEI,2010,5,scaled,50,top_N,0.8878842676311031,0.8836188808001095,0.8422311363733503,30
NEI,2013,5,scaled,50,top_N,0.8731343283582089,0.8692591236942927,0.8339756956305114,30
NEI,2016,5,scaled,50,top_N,0.9108391608391608,0.9091012475813238,0.8718536735056666,30
NEI,2019,5,scaled,50,top_N,0.8892857142857142,0.8886601574928429,0.8665982502388836,30
NEI,2022,5,scaled,50,top_N,0.8706563706563707,0.867389210642909,0.8191237464643278,30
NEI,1995,5,scaled,50,top_N,0.8696428571428572,0.8660070023238498,0.8088314666520079,35
NEI,1998,5,scaled,50,top_N,0.8599221789883269,0.8549119630774533,0.7945393107052554,35
NEI,2001,5,scaled,50,top_N,0.8677536231884058,0.8652132519297491,0.7935708979914493,35
NEI,2004,5,scaled,50,top_N,0.8952380952380953,0.8902891182450292,0.8374406173399236,35
NEI,2007,5,scaled,50,top_N,0.8934426229508197,0.893553929996018,0.8612238947824068,35
NEI,2010,5,scaled,50,top_N,0.8987341772151899,0.8939963057190478,0.8564201310624449,35
NEI,2013,5,scaled,50,top_N,0.8768656716417911,0.875092908274127,0.8428068822638808,35
NEI,2016,5,scaled,50,top_N,0.9003496503496503,0.8985618525345707,0.8559753993950403,35
NEI,2019,5,scaled,50,top_N,0.9017857142857143,0.9001375274679608,0.8788404246932164,35
NEI,2022,5,scaled,50,top_N,0.8667953667953668,0.8638960990217959,0.8208192143764894,35
NEI,1995,5,scaled,50,top_N,0.8767857142857143,0.8725224418919797,0.8158353939511296,40
NEI,1998,5,scaled,50,top_N,0.8618677042801557,0.8554665881944215,0.796224167922459,40
NEI,2001,5,scaled,50,top_N,0.8804347826086957,0.8783474048725443,0.8165318992622981,40
NEI,2004,5,scaled,50,top_N,0.9219047619047619,0.9197323255118139,0.8686475632220668,40
NEI,2007,5,scaled,50,top_N,0.889344262295082,0.8894469890812071,0.8483591147184337,40
NEI,2010,5,scaled,50,top_N,0.8896925858951176,0.8847629973886193,0.8439210640746606,40
NEI,2013,5,scaled,50,top_N,0.8582089552238806,0.8549738927666014,0.8251605721873254,40
NEI,2016,5,scaled,50,top_N,0.9108391608391608,0.909314313077904,0.8803216088908906,40
NEI,2019,5,scaled,50,top_N,0.8982142857142857,0.8968629518877045,0.8681534922453111,40
NEI,2022,5,scaled,50,top_N,0.8783783783783784,0.8762734556696582,0.8374110272387069,40
WGR,1995,3,scaled,50,top_N,0.8533653846153846,0.8420254256851414,0.7586719036913265,25
WGR,1998,3,scaled,50,top_N,0.8418604651162791,0.8372778055180612,0.7929921677441296,25
WGR,2001,3,scaled,50,top_N,0.8536585365853658,0.8439019297094872,0.7862983343933125,25
WGR,2004,3,scaled,50,top_N,0.8413793103448276,0.8332819154113317,0.7570154050574931,25
WGR,2007,3,scaled,50,top_N,0.851581508515815,0.8458273165193643,0.8077028549645175,25
WGR,2010,3,scaled,50,top_N,0.8381642512077294,0.8297108861741405,0.7964207116453192,25
WGR,2013,3,scaled,50,top_N,0.8255528255528255,0.8201007611025322,0.7615108363384876,25
WGR,2016,3,scaled,50,top_N,0.8870588235294118,0.8780352716994947,0.8028819990869325,25
WGR,2019,3,scaled,50,top_N,0.8985507246376812,0.8971064181488443,0.8690869754697617,25
WGR,2022,3,scaled,50,top_N,0.8961352657004831,0.8926481454188031,0.8679998347780884,25
WGR,1995,3,scaled,50,top_N,0.8677884615384616,0.8583949975635636,0.7841807946853533,30
WGR,1998,3,scaled,50,top_N,0.8348837209302326,0.828987376477627,0.7822401882449725,30
WGR,2001,3,scaled,50,top_N,0.8560975609756097,0.8404807198820236,0.7593940983402221,30
WGR,2004,3,scaled,50,top_N,0.8528735632183908,0.8417617671541051,0.7452815860909139,30
WGR,2007,3,scaled,50,top_N,0.8540145985401459,0.8485597257221252,0.8373173922436119,30
WGR,2010,3,scaled,50,top_N,0.8357487922705314,0.8282183165499987,0.7997730513419922,30
WGR,2013,3,scaled,50,top_N,0.8353808353808354,0.8286984368649847,0.7685446366342137,30
WGR,2016,3,scaled,50,top_N,0.8870588235294118,0.8791519153224333,0.8126748604868388,30
WGR,2019,3,scaled,50,top_N,0.9033816425120773,0.9022011021520884,0.8755043943646318,30
WGR,2022,3,scaled,50,top_N,0.9009661835748792,0.8970569932983357,0.8681619081944592,30
WGR,1995,3,scaled,50,top_N,0.8629807692307693,0.8548707663695626,0.7936640241200451,35
WGR,1998,3,scaled,50,top_N,0.8604651162790697,0.8559225494822631,0.8138135226611657,35
WGR,2001,3,scaled,50,top_N,0.8585365853658536,0.845134097123795,0.77207802241827,35
WGR,2004,3,scaled,50,top_N,0.8597701149425288,0.8510879401293568,0.779415334499243,35
WGR,2007,3,scaled,50,top_N,0.8564476885644768,0.8538295485181251,0.831715038641623,35
WGR,2010,3,scaled,50,top_N,0.8405797101449275,0.8320795131752184,0.799075765072847,35
WGR,2013,3,scaled,50,top_N,0.8574938574938575,0.8540418432846898,0.8115309091255547,35
WGR,2016,3,scaled,50,top_N,0.8823529411764706,0.8771221423281994,0.8226077781860803,35
WGR,2019,3,scaled,50,top_N,0.8985507246376812,0.8969675436685393,0.8718071107114646,35
WGR,2022,3,scaled,50,top_N,0.8961352657004831,0.8912216453918749,0.8630193459634167,35
WGR,1995,3,scaled,50,top_N,0.8701923076923077,0.8610117916166694,0.7880825293386948,40
WGR,1998,3,scaled,50,top_N,0.8558139534883721,0.8512311098625669,0.7984070899403233,40
WGR,2001,3,scaled,50,top_N,0.875609756097561,0.8592532674776528,0.7756194176978541,40
WGR,2004,3,scaled,50,top_N,0.8528735632183908,0.8440489831411229,0.7726797476845157,40
WGR,2007,3,scaled,50,top_N,0.8613138686131386,0.8583773578331628,0.8439595211843409,40
WGR,2010,3,scaled,50,top_N,0.8429951690821256,0.8363077424694962,0.8143483418568416,40
WGR,2013,3,scaled,50,top_N,0.8501228501228502,0.8470527906975033,0.8046494644766682,40
WGR,2016,3,scaled,50,top_N,0.88,0.869886716589541,0.7865491699544112,40
WGR,2019,3,scaled,50,top_N,0.9130434782608695,0.9108776309223753,0.8854573795763232,40
WGR,2022,3,scaled,50,top_N,0.9082125603864735,0.9043766693460169,0.8778472443083374,40
ICR,1995,4,scaled,50,top_N,0.8670634920634921,0.864536506005098,0.8750848514047181,25
ICR,1998,4,scaled,50,top_N,0.9291497975708503,0.9283306796349937,0.9307756077434473,25
ICR,2001,4,scaled,50,top_N,0.8446215139442231,0.841525724047037,0.8402513744130937,25
ICR,2004,4,scaled,50,top_N,0.8757396449704142,0.8732406702147973,0.863835611999102,25
ICR,2007,4,scaled,50,top_N,0.9098360655737705,0.9099259913847298,0.9047656518817482,25
ICR,2010,4,scaled,50,top_N,0.8712273641851107,0.8707333533922292,0.8729817582211605,25
ICR,2013,4,scaled,50,top_N,0.9032258064516129,0.9025098734510082,0.8940086631516952,25
ICR,2016,4,scaled,50,top_N,0.9304703476482618,0.9292767827211975,0.9259826094995177,25
ICR,2019,4,scaled,50,top_N,0.9012096774193549,0.8999924264770952,0.8946512296135377,25
ICR,2022,4,scaled,50,top_N,0.9023354564755839,0.9003766144168076,0.8918248708478593,25
ICR,1995,4,scaled,50,top_N,0.878968253968254,0.8759059612535839,0.8837863388796117,30
ICR,1998,4,scaled,50,top_N,0.9109311740890689,0.9092398608339072,0.9107257026989602,30
ICR,2001,4,scaled,50,top_N,0.8545816733067729,0.8522431896944342,0.8519972814179462,30
ICR,2004,4,scaled,50,top_N,0.8757396449704142,0.8741437600231728,0.866283298453349,30
ICR,2007,4,scaled,50,top_N,0.9077868852459017,0.9081053322935704,0.9000596207691317,30
ICR,2010,4,scaled,50,top_N,0.869215291750503,0.8691684601288446,0.8721756136112416,30
ICR,2013,4,scaled,50,top_N,0.9112903225806451,0.9107215670816352,0.9040586751865981,30
ICR,2016,4,scaled,50,top_N,0.918200408997955,0.9164051340370107,0.913034008374551,30
ICR,2019,4,scaled,50,top_N,0.8911290322580645,0.8892861356300007,0.8793371871055036,30
ICR,2022,4,scaled,50,top_N,0.9065817409766455,0.9043455268946333,0.8896066848402958,30
ICR,1995,4,scaled,50,top_N,0.8908730158730159,0.8880439161438908,0.891888251017559,35
ICR,1998,4,scaled,50,top_N,0.9291497975708503,0.9285305646457992,0.9310901647773906,35
ICR,2001,4,scaled,50,top_N,0.8466135458167331,0.8440192118535377,0.8437300402681481,35
ICR,2004,4,scaled,50,top_N,0.8796844181459567,0.8774267129284896,0.8709963301989314,35
ICR,2007,4,scaled,50,top_N,0.9098360655737705,0.9103887764765596,0.9038491688705145,35
ICR,2010,4,scaled,50,top_N,0.869215291750503,0.86945966894079,0.8706589496029815,35
ICR,2013,4,scaled,50,top_N,0.8971774193548387,0.8960420432202514,0.8910794487122902,35
ICR,2016,4,scaled,50,top_N,0.9243353783231084,0.922495533916781,0.9188701857601325,35
ICR,2019,4,scaled,50,top_N,0.907258064516129,0.9060609458331547,0.8989992428433242,35
ICR,2022,4,scaled,50,top_N,0.910828025477707,0.9095376454302175,0.9019731044829595,35
ICR,1995,4,scaled,50,top_N,0.878968253968254,0.8755568214462548,0.8797344800643954,40
